revenue,outcalls,incalls,months,eqpdays,webcap,marryyes,travel,pcown,creditcd,retcalls,churndep
37.81,2.33,0,6,195,1,0,0,1,1,0,0
90.9,41.67,5.33,18,175,1,0,0,0,0,0,0
72.61,10.33,2.67,11,217,1,0,0,0,1,0,0
137.12,0,0,31,346,1,1,0,1,1,0,0
35.31,1.67,0,7,208,1,0,0,1,1,0,0
35.31,0,0,7,208,1,1,1,0,1,0,0
36.78,15.33,6,8,235,1,1,0,0,1,0,0
11.24,10.33,2.33,9,262,1,1,1,1,1,0,0
29.26,21.33,2.33,8,232,1,0,1,0,1,0,0
50.47,34,37,7,201,1,0,0,0,0,0,0
89.26,68.33,26.33,9,147,1,0,0,0,0,0,0
51.6,15,0.33,29,419,1,0,0,0,1,0,0
35.24,2,0,8,218,1,0,0,0,1,0,0
36.11,1.33,0,8,217,1,1,1,0,1,0,0
103.37,16.33,15,18,293,1,0,0,0,1,0,0
40.31,7.67,0,7,202,1,0,0,0,1,0,0
54.99,8,1.67,7,191,1,1,0,0,1,0,0
66.46,113.33,9,7,98,1,0,0,0,0,0,0
79.56,12.67,0.33,6,47,1,0,0,0,0,0,0
35.82,10,6,29,453,1,1,0,0,1,0,0
52.24,39,5.33,7,205,1,0,0,0,1,0,0
262.06,21,18.33,20,48,1,0,0,0,0,0,0
33.6,7.67,1.33,7,213,1,1,0,0,1,0,0
35.68,17.67,0.33,8,218,1,1,0,0,1,0,0
10.16,1,0,9,255,1,1,1,0,1,0,0
83.66,8,0.67,9,177,1,1,0,1,1,0,0
38.78,55.67,13.67,8,255,1,0,0,0,1,0,0
50.98,8,11.67,9,246,1,0,1,0,1,0,0
88.26,8,0.33,12,202,1,1,0,0,1,0,0
80.07,33.33,8.67,11,123,1,0,0,0,0,0,0
53.16,24.67,4.33,6,190,1,1,1,0,1,0,0
35.48,11,0,6,196,1,0,0,0,1,0,0
86.89,0,0,19,172,1,0,0,0,0,0,0
33.78,13.67,13.67,35,540,1,1,0,0,1,0,0
22.97,0,0,29,448,1,0,0,1,1,0,0
45.12,31.67,8.67,34,502,1,0,1,0,1,0,0
49.99,6.67,1.33,25,381,1,1,0,0,1,0,0
30.09,2.33,0,7,212,1,0,0,1,1,0,0
49.05,0,0.33,6,182,1,0,0,0,1,0,0
66.44,35,6.33,8,202,1,0,0,0,1,0,0
183.32,12,1,23,214,1,0,0,0,1,0,0
46.23,3,1,6,187,1,1,0,0,1,0,0
20.24,0.33,0.33,8,234,1,0,0,0,1,0,0
29.99,7.67,0,7,212,1,1,0,1,1,0,0
57.73,97,65.67,27,486,1,0,0,0,0,0,0
54.69,56.67,20.67,18,259,1,0,0,0,0,0,0
30.7,2.67,0,7,211,1,0,0,1,1,0,0
62.55,32,10.33,19,332,1,0,0,0,1,0,0
53.24,14.33,2.33,6,183,1,0,0,0,1,0,0
103.28,67.33,1.67,15,117,1,0,0,0,0,0,0
38.84,25.33,2.33,7,209,1,1,0,1,1,0,0
33.99,22.67,11.67,8,253,1,0,0,0,1,0,0
38.84,11.67,4,26,411,1,1,0,0,1,0,0
33.24,22.33,1.33,7,212,1,1,0,1,1,0,0
53.11,7.33,0,9,207,1,0,0,0,1,0,0
61.59,76.67,21.67,10,274,1,0,0,0,1,0,0
34.99,2.67,2,7,212,1,1,0,0,1,0,0
115.85,93,25,21,339,1,1,0,0,1,0,0
63.89,61,4,14,259,1,0,0,0,1,0,0
30.54,21.67,2,8,227,1,1,0,0,1,0,0
50.93,37.67,33.33,11,331,1,0,0,0,1,0,0
73.24,25.67,18.67,8,231,1,0,0,0,1,0,0
49.88,12.67,3,17,302,1,0,0,0,1,0,0
36.3,24,1.33,7,208,1,1,0,1,1,0,0
62.22,37.33,20.33,11,279,1,0,0,0,1,0,0
42.99,8.33,1.67,16,295,1,1,0,0,1,0,0
59,16.67,1,20,317,1,0,0,0,1,0,0
35.52,6,2,13,273,1,1,0,0,1,0,0
12.72,12,9.33,10,289,1,0,0,0,1,0,0
76.37,53.33,20.33,7,222,1,1,0,0,1,0,0
176.04,50,52.33,10,139,1,0,0,0,0,0,0
40.74,18.67,6.33,7,218,1,1,0,0,1,0,0
42.74,6.33,2,8,213,1,1,0,0,1,0,0
34.99,21,8,9,250,1,0,1,1,1,0,0
87.3,0,0,18,262,1,1,1,1,1,0,0
28.78,4,2.67,18,231,1,0,0,0,0,0,0
173.34,31.67,6,25,259,1,0,0,0,1,0,0
96.07,50.33,23,12,260,1,0,0,0,1,0,0
10.71,23.67,2.67,9,260,1,0,0,0,1,0,0
30.33,14.67,4.33,10,254,1,1,0,1,1,0,0
84.44,155,37.33,9,285,1,0,1,1,1,0,0
150.31,36.33,6,14,67,1,0,0,0,0,0,0
35.43,1.67,0,7,204,1,0,0,0,1,0,0
36.36,5,0.67,7,205,1,0,0,0,1,0,0
34.99,9,5,8,230,1,1,0,1,1,0,0
24.44,17,2,37,533,1,0,0,0,1,0,0
67.58,17.67,12.33,8,114,1,0,0,0,0,0,0
35.4,17,1.67,7,209,1,1,0,0,1,0,0
35.31,0.67,0,7,204,1,0,0,0,1,0,0
156.94,31.33,2.67,27,287,1,0,0,0,1,0,0
36.04,20.33,15,7,146,1,0,0,0,0,0,0
35.8,9.33,5,8,229,1,0,0,0,1,0,0
11.72,0,0,8,240,1,0,0,0,1,0,0
17.54,0,0,9,244,1,1,1,1,1,0,0
39.45,13.67,0,6,189,1,1,0,1,1,0,0
47.18,12.33,3.33,7,201,1,1,0,0,1,0,0
36.96,0.67,1.33,7,206,1,0,0,0,1,0,0
37.81,12.67,0.33,7,202,1,1,0,1,1,0,0
65.61,17.67,8.67,29,425,1,0,0,0,1,0,0
28.49,5.33,1.33,26,412,1,1,1,1,1,0,0
39.5,22.33,1,7,202,1,1,0,0,1,0,0
108.82,83.33,9.33,15,132,1,0,0,0,0,0,0
30.26,2.33,0.67,7,211,1,1,0,0,1,0,0
39.53,2,4.67,7,213,1,0,0,1,1,0,0
10.13,7.67,12,9,288,1,1,0,1,1,0,0
110.47,51,32,26,313,1,0,0,0,0,0,0
50,2.67,2.33,6,184,1,1,0,1,1,0,0
133.3,41.67,3,16,199,1,0,0,0,1,0,0
75.04,34.67,10.33,6,181,1,1,0,1,1,0,0
60.19,7,1,15,262,1,1,0,1,1,0,0
50.79,7,4,6,188,1,0,0,0,1,0,0
105.1,0,0,15,210,1,1,0,0,1,0,0
44.83,24.67,8.33,7,218,1,0,0,0,1,0,0
92.05,71.67,32,11,280,1,0,0,0,1,0,0
46.22,22.33,0.67,29,228,0,1,1,0,1,0,0
100.1,3.33,0.33,14,206,1,1,0,1,1,0,0
124.79,192,35,12,161,1,0,0,0,0,0,0
61.24,88.33,10.33,7,206,1,0,0,0,1,0,0
32.14,19.33,0,31,455,1,1,0,0,1,0,0
10,0,0,9,251,1,1,0,0,1,0,0
38.83,5.67,3,7,208,1,1,0,1,1,0,0
51.28,4.67,0,34,272,0,1,0,1,1,0,0
58.61,73.67,31,11,313,1,1,0,0,1,0,0
41.39,4.67,0.33,7,197,1,1,0,0,1,0,0
39.64,4.67,3,7,207,1,1,0,1,1,0,0
130.8,59,4.67,7,10,1,0,0,0,0,0,0
35.16,7.33,0.67,8,215,1,0,0,1,1,0,0
36.29,3,0,6,191,1,1,0,0,1,0,0
70.83,46.67,22.33,8,242,1,0,0,0,1,0,0
41.01,89.67,12.33,13,193,1,0,0,0,0,0,0
120.19,34,15.33,14,229,1,0,0,0,1,0,0
10.59,14.33,7.67,14,325,1,1,0,1,1,0,0
33.24,7.67,5.67,8,232,1,0,0,0,1,0,0
36.13,45.67,3,36,511,1,0,0,0,1,0,0
47.86,11.33,1.67,6,183,1,1,0,0,1,0,0
44.71,14,0.33,8,203,1,0,0,0,1,0,0
59.55,16,6,22,156,0,1,0,0,1,0,0
123.84,23.33,6.33,16,218,1,1,0,0,1,0,0
103.28,30,5.33,56,652,1,1,0,0,1,0,0
52.99,7.67,4.67,16,290,1,1,0,1,1,0,0
38.84,11,0,10,229,1,0,0,0,1,0,0
34.99,0,0,7,202,1,1,0,0,1,0,0
53.24,55,9.67,16,202,1,0,0,0,0,0,0
30.26,12.33,1.33,7,211,1,0,0,0,1,0,0
32,2,0,7,205,1,1,0,1,1,0,0
10.74,10,4,9,261,1,1,0,0,1,0,0
47.76,25.33,6,26,403,1,0,0,0,1,0,0
33.2,1,0,11,245,1,0,0,0,1,0,0
34.99,6.33,2,8,218,1,1,0,0,1,0,0
66.53,72.67,29,19,277,1,0,0,0,0,0,0
184.61,28.67,14,12,133,1,1,0,0,1,0,0
25.66,0.33,0,8,222,1,1,0,0,1,0,0
60.65,35.67,15.67,17,222,1,0,0,0,0,0,0
180.72,121,6.33,18,176,1,0,0,0,1,0,0
71.12,23.67,15,8,218,1,0,0,0,1,0,0
35.31,1.67,0,7,201,1,0,0,0,1,0,0
30.26,15,4.33,8,230,1,1,0,0,1,0,0
36.21,9.67,1,7,203,1,1,0,1,1,0,0
47.78,15.33,0.67,14,159,1,0,0,0,0,0,0
36.05,14.67,1.67,7,205,1,1,0,1,1,0,0
107.25,24,3,11,173,1,1,0,0,1,0,0
51.97,45.33,32.33,10,312,1,1,1,0,1,0,0
30.12,9,6.67,8,237,1,1,0,1,1,0,0
53.28,35,34.33,11,327,1,0,0,0,1,0,0
48.36,64.67,16,6,122,1,0,0,0,0,0,0
30.26,0.67,0,12,258,1,0,0,0,1,0,0
34.99,3.67,0,7,201,1,0,0,0,1,0,0
46.92,0,0,7,188,1,0,0,0,1,0,0
80.54,82.33,39,10,301,1,0,0,0,1,0,0
36.79,2.33,1.67,7,204,1,1,0,0,1,0,0
41.91,3,0.67,6,185,1,0,0,1,1,0,0
36.39,8.33,0.67,6,191,1,1,0,1,1,0,0
30.26,1.67,1,7,209,1,1,0,0,1,0,0
35.41,3.67,0.33,6,191,1,1,0,0,1,0,0
29.99,2.67,0,20,341,1,1,0,0,1,0,0
74.99,44.67,22.33,17,226,1,0,0,0,0,0,0
10.25,19,5.67,10,276,1,0,0,1,1,0,0
34.31,30,14.33,15,32,0,0,0,0,0,0,0
10.24,6,0.33,8,239,1,1,1,1,1,0,0
34.94,33,14,9,264,1,0,0,0,1,0,0
54.21,17.67,4,24,368,1,0,0,0,1,0,0
10.09,0,0,8,238,1,0,0,0,1,0,0
34.89,32.67,23.67,11,314,1,0,0,0,1,0,0
65,32.67,7,7,189,1,0,0,0,1,0,0
12.2,14.33,3,9,255,1,1,0,0,1,0,0
17.63,15.67,1,9,243,1,1,0,0,1,0,0
15.42,6.67,0.67,8,234,1,0,0,0,1,0,0
30.26,0.33,0,25,392,1,1,0,0,1,0,0
64.51,7.67,6.67,6,178,1,0,0,0,1,0,0
48.59,24.67,0.33,38,405,1,0,0,0,0,0,0
16.58,3,0,12,272,1,1,0,0,1,0,0
91.99,59,23,7,208,1,0,0,0,1,0,0
37.85,1,0,7,197,1,1,0,0,1,0,0
131.99,49,1.67,24,173,1,0,0,0,0,0,0
139.92,86.67,9,31,362,1,0,0,0,1,0,0
50.09,9,10,7,214,1,0,0,0,1,0,0
28.92,1.33,0,8,217,1,0,0,0,1,0,0
111.55,6.33,3.33,13,189,1,1,1,1,1,0,0
58.04,12,9.67,28,422,1,0,0,0,1,0,0
54.53,60.67,8.67,7,205,1,1,0,1,1,0,0
33.8,109,12.33,8,249,1,1,0,1,1,0,0
52.36,121.33,54.67,15,430,1,0,0,0,1,0,0
36.61,1,0,7,198,1,1,1,1,1,0,0
7.5,0,0,8,240,1,1,0,1,1,0,0
33.67,9,1,7,204,1,0,0,1,1,0,0
85.46,149.33,56.33,15,296,1,0,0,0,0,0,0
11.56,0.33,0,7,225,1,0,0,0,1,0,0
11.4,21.67,4.67,9,260,1,0,0,1,1,0,0
51.34,23.33,5,7,94,1,0,0,0,0,0,0
54.53,126.33,23,12,197,1,0,0,0,0,0,0
66.9,72.33,25.33,24,315,1,0,0,0,0,0,0
49.99,3.33,2,7,189,1,1,0,0,1,0,0
38.09,11.67,10.33,9,248,1,0,1,1,1,0,0
38.54,4.67,7.67,8,229,1,0,0,0,1,0,0
45.17,44.67,14,8,241,1,0,0,0,1,0,0
66.33,17.67,2.33,34,452,1,1,0,0,1,0,0
64.23,4,3,25,363,1,1,0,0,1,0,0
54.34,44.67,9.33,8,114,1,0,0,0,0,0,0
44.24,28.67,1.67,7,194,1,1,0,0,1,0,0
49,20.67,13.33,9,245,1,1,0,1,1,0,0
39.48,7,1.67,6,86,1,0,0,0,0,0,0
11.63,43.67,7.33,8,257,1,1,0,0,1,0,0
33,19.33,14.33,8,255,1,0,0,0,1,0,0
66.75,65,25,41,490,1,0,0,0,0,0,0
30.26,0,0,7,204,1,1,0,0,1,0,0
88.02,75,13.33,8,192,1,1,0,0,1,0,0
10,22,9,9,274,1,1,0,0,1,0,0
45.86,29.33,11.33,9,242,1,0,0,0,1,0,0
54.39,32.67,1,11,222,1,1,0,1,1,0,0
34.62,0.67,0,7,199,1,1,0,0,1,0,0
62.94,31.33,10.67,11,242,1,0,0,1,1,0,0
39.33,8.33,5.67,7,211,1,0,0,0,1,0,0
23.57,102,11.67,9,267,1,0,1,1,1,0,0
76.18,41.67,12.33,7,191,1,1,0,0,1,0,0
34.99,2.67,0.67,6,190,1,1,0,1,1,0,0
36.64,4.33,2.33,8,214,1,0,0,0,1,0,0
52.19,38,14.67,7,224,1,0,0,0,1,0,0
32.31,22.33,1,7,204,1,1,0,0,1,0,0
228.43,78,0,14,60,1,1,0,0,1,0,0
40.48,8.67,0,7,192,1,1,0,0,1,0,0
128.06,0,0,24,170,1,0,0,0,0,0,0
35.8,15.33,1,7,200,1,1,0,1,1,0,0
39.05,12.67,1.33,6,187,1,0,0,0,1,0,0
45.49,57.67,37.67,7,198,1,0,0,0,0,0,0
86.33,21.67,0.67,26,238,1,0,0,0,0,0,0
63.52,32.33,4.33,16,273,1,0,0,0,1,0,0
33.39,0.67,1.33,6,193,1,0,0,0,1,0,0
36.3,3.67,13,8,246,1,0,0,0,1,0,0
81.2,32,21.67,7,213,1,1,0,0,1,0,0
233.02,110,48.67,21,172,1,0,0,0,0,0,0
41.78,16,4.67,7,204,1,1,0,0,1,0,0
54.67,58,50,7,225,1,0,0,0,0,0,0
49.75,17.67,6.67,6,191,1,0,0,0,1,0,0
10.27,9,0,7,224,1,0,0,1,1,0,0
32.55,0.33,0,35,490,1,0,0,0,1,0,0
35.57,2.67,0,6,186,1,1,0,0,1,0,0
42.49,17.33,6,7,207,1,1,0,0,1,0,0
31.86,1.33,1.33,6,194,1,1,0,0,1,0,0
14.11,10.67,0.33,8,231,1,1,0,1,1,0,0
11.33,0,0,8,233,1,1,1,1,1,0,0
45.48,5.67,6,8,214,1,1,0,0,1,0,0
39.99,8.33,1,6,184,1,0,0,0,1,0,0
57.84,70,19,8,240,1,0,0,0,1,0,0
46.18,16.67,19,47,657,1,1,0,0,1,0,0
42.78,9.67,4,6,190,1,1,0,0,1,0,0
30.26,0.67,0,32,461,1,1,0,0,1,0,0
40.34,62.67,0.67,7,90,1,0,0,0,0,0,0
60.78,33.33,5.67,16,279,1,1,0,1,1,0,0
37.9,6,0.33,6,184,1,0,0,0,1,0,0
40.2,9,3.67,7,202,1,0,0,0,1,0,0
87.48,68.33,23,11,148,1,0,0,0,0,0,0
61.96,40.33,12.67,13,165,1,0,0,0,0,0,0
53.77,5,1.67,21,326,1,0,0,0,1,0,0
60.27,30.33,9.33,20,229,1,0,0,0,0,0,0
13.15,4,2,7,226,1,1,0,1,1,0,0
34.33,3.33,0,24,373,1,1,0,0,1,0,0
10.55,0,0,8,233,1,1,0,1,1,0,0
58.18,31.67,6,32,255,0,0,0,0,1,0,0
35.54,1.33,0,6,185,1,0,1,1,1,0,0
12.29,0,0,8,231,1,0,0,0,1,0,0
27.67,10,3.33,7,214,1,1,0,0,1,0,0
13.81,29,8,9,264,1,0,0,1,1,0,0
126.39,37.67,26.67,11,116,1,0,0,0,0,0,0
40.09,25,12.67,8,239,1,0,0,0,1,0,0
14,25.33,3.67,8,240,1,1,0,0,1,0,0
51.24,0,0,12,127,1,0,0,0,0,0,0
35.31,6.33,2,6,191,1,1,0,1,1,0,0
89.9,29.33,26.67,7,114,1,0,0,0,0,0,0
89.22,50.67,9.67,27,373,1,0,0,0,1,0,0
29.63,1,0,7,201,1,1,0,0,1,0,0
41.28,0,0,28,406,1,1,0,0,1,0,0
351.32,158.67,164,19,371,1,0,0,0,0,0,0
42.88,57.67,33.67,7,186,1,0,0,0,0,0,0
48.3,12.67,12.33,7,218,1,0,0,0,1,0,0
41.25,24.67,11.67,8,234,1,0,0,0,1,0,0
44.96,12.67,7.67,8,115,1,0,0,0,0,0,0
54.28,14,3.33,9,102,1,0,0,0,0,0,0
60.49,8,4,20,314,1,0,0,0,1,0,0
10,20.33,6.67,9,263,1,1,0,0,1,0,0
35.31,1.67,0,6,184,1,1,0,0,1,0,0
55.26,90,6.33,15,172,1,0,0,0,0,0,0
114.39,40,32,16,196,1,0,0,0,0,0,0
59.99,23,4.67,35,369,1,0,0,0,0,0,0
121.15,54.67,134.33,23,675,1,1,1,0,1,0,0
50.94,67.33,5.67,6,184,1,0,0,1,1,0,0
47.06,5.67,0.67,9,204,1,0,0,0,1,0,0
120.96,53,23.67,35,463,1,0,0,0,1,0,0
61.03,68.67,8,20,325,1,0,0,0,1,0,0
61.08,25,21,21,272,1,0,0,0,0,0,0
10,2,2,9,248,1,1,0,0,1,0,0
30.26,2.67,0,7,199,1,1,0,0,1,0,0
30.26,2.67,0,7,199,1,0,0,0,1,0,0
53.99,26.67,12.67,8,222,1,0,0,0,1,0,0
35.49,0.33,0.33,9,215,1,1,0,0,1,0,0
35.31,1,0,6,183,1,1,1,1,1,0,0
75.73,29.67,5,11,206,1,0,0,0,1,0,0
157.28,102.33,31,7,52,1,0,0,0,0,0,0
31.14,8.33,4.33,7,211,1,0,0,0,1,0,0
28.67,10.67,3,8,220,1,1,0,0,1,0,0
39.77,7.67,1,6,181,1,1,0,1,1,0,0
43.04,26,6.33,7,204,1,0,0,0,1,0,0
11,7.33,0.33,8,231,1,1,0,1,1,0,0
11.1,3.33,3.33,8,240,1,0,0,0,1,0,0
75.08,65.33,31.33,20,277,1,0,0,0,0,0,0
200.85,41.33,3.33,29,251,1,1,0,0,1,0,0
37.35,2.67,0.33,7,89,1,0,0,0,0,0,0
59.12,40.33,9,6,184,1,0,0,0,1,0,0
50.81,6,0,37,487,1,1,0,0,1,0,0
11.83,50.67,21.33,23,449,1,0,1,0,1,0,0
64.53,46.67,20.33,8,233,1,0,0,0,1,0,0
55.96,47.33,22,20,269,1,0,0,0,0,0,0
15.08,25,1.67,8,230,1,0,0,0,1,0,0
40.37,1,0,7,187,1,1,0,1,1,0,0
37.01,10.33,0.67,8,203,1,1,0,1,1,0,0
65.46,21.33,9.67,7,189,1,1,0,1,1,0,0
35.09,6,0,8,203,1,0,0,0,1,0,0
41.45,5,0.33,10,115,1,0,0,0,0,0,0
10.83,3.67,0.67,7,221,1,1,0,1,1,0,0
80.18,25.67,0.67,16,136,1,0,0,0,0,0,0
200.82,53,30.67,9,126,1,0,0,0,1,0,0
41.8,19.33,12.67,8,234,1,1,0,1,1,0,0
29.99,7.33,0.67,18,314,1,0,0,1,1,0,0
107.79,31,26,39,524,1,1,0,0,1,0,0
39.99,2.67,0.33,7,188,1,1,0,0,1,0,0
46.23,102.33,68.33,12,337,1,1,0,0,0,0,0
43.78,14,3.67,7,194,1,0,0,0,1,0,0
50.24,28,23.67,27,455,1,1,0,0,1,0,0
87.4,36.33,4.67,44,533,1,1,0,1,1,0,0
132.16,77,41,17,212,1,0,0,0,0,0,0
80.73,29.33,14,7,185,1,0,0,0,1,0,0
79.19,71.67,9,8,79,1,0,0,0,0,0,0
39.86,29.33,3.67,7,198,1,0,0,0,1,0,0
74.37,18.67,5.33,52,632,1,0,0,0,1,0,0
40.49,11.33,0,7,186,1,1,0,0,1,0,0
34.99,15,1.67,7,197,1,0,0,0,1,0,0
165.47,61.67,10.67,11,21,1,0,0,0,0,0,0
86.23,31.33,0,17,137,1,0,0,0,0,0,0
60.53,8,3.67,14,145,1,0,0,0,0,0,0
30.26,2,0,7,197,1,0,1,0,1,0,0
46.13,31,2.33,8,4,0,1,0,1,1,0,0
195.76,114,23.33,24,264,1,1,1,1,1,0,0
23.24,0.67,1,10,136,1,0,0,0,0,0,0
45.25,26.33,8.33,7,206,1,1,1,1,1,0,0
19.19,1.33,0,7,209,1,0,0,1,1,0,0
77.47,0,0,35,333,1,0,0,0,0,0,0
107.8,37.67,7.67,7,33,1,0,0,0,0,0,0
51.85,28.67,6.67,8,204,1,1,0,0,1,0,0
87.11,41,26.67,7,216,1,0,0,0,1,0,0
76.78,35,0,42,509,1,1,0,0,1,0,0
38.2,42,12.33,8,236,1,1,0,1,1,0,0
29.77,0.33,0,28,415,1,1,0,0,1,0,0
115.43,48.67,6.33,14,93,1,0,0,0,0,0,0
22.6,1.67,0,7,205,1,1,0,1,1,0,0
30.51,2,0,6,186,1,1,0,0,1,0,0
84.2,5,0,21,283,1,1,0,0,1,0,0
50.44,18,6.33,22,156,0,0,0,0,1,0,0
15.2,7.33,12.33,9,271,1,0,0,0,1,0,0
68.43,62.67,50,7,204,1,0,0,0,0,0,0
51.89,40,6.67,7,193,1,0,0,0,1,0,0
42.37,14.33,0,7,183,1,0,0,0,1,0,0
34.99,3.67,1,15,277,1,0,0,0,1,0,0
33.99,0.33,0,7,192,1,1,0,0,1,0,0
249.86,144,77,26,388,1,0,0,0,1,0,0
34.75,13,13,8,241,1,1,0,0,1,0,0
44.28,93,26.33,18,272,1,0,0,0,0,0,0
70.49,17,21,7,216,1,1,0,1,1,0,0
40.24,11,0,7,185,1,1,0,0,1,0,0
54.09,0,0,10,201,1,0,0,0,1,0,0
47.26,48,34,21,323,1,0,0,0,0,0,0
37.37,20.33,4,7,200,1,1,0,0,1,0,0
29.11,34,14.33,25,427,1,0,0,0,1,0,0
20.61,9,1.33,34,490,1,1,1,1,1,0,0
67.53,16.33,1.33,7,159,1,0,0,0,1,0,0
61.34,3.67,5.67,10,210,1,0,0,0,1,0,0
33.02,14.33,3.33,11,244,1,0,1,0,1,0,0
35.31,14.33,2.33,7,197,1,0,0,1,1,0,0
76.7,6,2.33,29,380,1,1,0,1,1,0,0
30.26,1,0,6,185,1,1,1,1,1,0,0
35.31,17,5,7,205,1,1,0,0,1,0,0
49.99,10.33,27,10,287,1,0,0,0,1,0,0
49.51,79,64.67,16,464,1,1,0,0,1,0,0
39.32,2.67,0,7,185,1,0,0,0,1,0,0
35.8,22.33,4.33,7,202,1,1,0,0,1,0,0
61.68,15.67,3.67,8,182,1,0,0,0,1,0,0
14.23,13.33,3.67,9,244,1,0,0,0,1,0,0
36.9,1.67,0,6,177,1,0,0,0,1,0,0
50.39,19.67,2.33,24,356,1,1,0,0,1,0,0
36.49,11,5.67,7,205,1,0,0,0,1,0,0
159.28,68,13,11,135,1,0,0,0,1,0,0
83.55,34.67,4.33,19,274,1,1,0,1,1,0,0
53.99,45,32.67,10,299,1,0,0,0,1,0,0
35.31,1,0,10,220,1,1,0,0,1,0,0
57.48,74.67,82,37,725,1,1,0,0,1,0,0
130.53,285.33,61.33,11,313,1,0,0,0,1,0,0
72.38,18,1.67,8,61,1,0,0,0,0,0,0
62.05,11.67,7.67,7,80,1,0,0,0,0,0,0
43.45,12.67,7.67,7,203,1,1,0,1,1,0,0
68.69,29.33,7,9,194,1,1,0,1,1,0,0
32.24,11.33,5,15,187,1,0,0,0,0,0,0
34.99,34.67,16.67,9,260,1,0,0,1,1,0,0
35.31,3,5.33,6,194,1,1,0,0,1,0,0
47.09,11,0,25,259,1,0,0,0,0,0,0
105.01,46.67,2.33,14,89,1,0,0,0,0,0,0
29.26,4,1,11,239,1,1,1,1,1,0,0
34.92,19,3,6,187,1,0,0,0,1,0,0
22.95,30.67,8.33,41,579,1,0,0,0,1,0,0
34.99,0,0,7,188,1,1,1,0,1,0,0
40.28,11.33,1.33,9,207,1,0,0,0,1,0,0
34.66,5.67,1.33,6,182,1,0,0,0,1,0,0
20.48,0,0,8,214,1,0,0,0,1,0,0
47.6,28.33,8.67,6,190,1,0,0,0,1,0,0
50.78,12,18,9,246,1,1,0,0,1,0,0
111.77,28.33,50,36,454,1,0,0,0,0,0,0
16.84,82,13.67,10,280,1,1,0,0,1,0,0
40.29,47.33,9.33,12,262,1,0,0,1,1,0,0
39.99,5.67,0,29,217,0,1,1,1,1,0,0
64.31,48.67,6.33,21,320,1,0,0,1,1,0,0
10.2,38.33,31.33,7,207,1,0,0,0,0,0,0
37.96,109,38.67,7,199,1,0,0,0,0,0,0
106.6,50.67,37.33,7,223,1,0,0,0,1,0,0
116.29,43.67,25.67,12,126,1,0,0,0,0,0,0
35.49,18,3.33,7,197,1,0,0,0,1,0,0
82.7,14.67,4.33,8,159,1,0,0,0,1,0,0
88.68,35.67,31.67,14,195,1,0,0,0,0,0,0
66.19,12,22,28,438,1,0,0,0,1,0,0
58.24,2.33,0,7,162,1,0,0,1,1,0,0
56.96,32,1.33,8,75,1,0,0,0,0,0,0
128.58,85.33,9.33,16,207,1,0,0,0,1,0,0
35.31,16,3.33,7,197,1,1,1,1,1,0,0
61.45,5,0.67,8,68,1,0,0,0,0,0,0
81.8,41.33,11,19,294,1,1,0,1,1,0,0
53.77,33,1.67,19,296,1,0,0,1,1,0,0
41.21,19.67,5,6,185,1,0,0,0,1,0,0
76.25,66,16.67,8,203,1,0,0,0,1,0,0
84.05,0,0,27,238,1,0,0,0,0,0,0
59.04,73.67,23.67,13,192,1,0,0,0,0,0,0
15.86,16.33,8.67,10,265,1,1,0,0,1,0,0
38.24,116.67,41.33,13,371,1,0,1,0,1,0,0
58.37,29.67,20,7,222,1,0,0,0,1,0,0
52.02,80.33,25,34,524,1,0,0,0,1,0,0
111.85,53.33,0,29,331,1,1,0,0,1,0,0
38.24,9.67,7.67,6,196,1,0,0,0,1,0,0
42.44,7,0.67,46,482,1,0,0,0,0,0,0
30.51,2.67,0.67,6,183,1,0,1,1,1,0,0
37.26,25.33,17.67,8,248,1,0,0,0,1,0,0
57.63,24.33,6.67,7,182,1,0,0,0,1,0,0
31.33,10,2,6,186,1,0,0,0,1,0,0
106.75,66,16.67,15,139,1,0,0,0,0,0,0
55.96,5.33,9.33,13,254,1,0,0,0,1,0,0
122.84,23.33,9.67,18,234,1,0,0,1,1,0,0
76.97,56.33,30.33,8,243,1,0,0,0,1,0,0
60.95,11.67,0,7,55,1,0,0,0,0,0,0
35.56,1.33,0.33,14,259,1,1,0,0,1,0,0
55.21,8.67,1.33,9,86,1,0,0,0,0,0,0
77.24,82,34,22,296,1,0,0,0,0,0,0
103.81,0,0,26,205,1,0,0,0,0,0,0
44.75,37,14.33,8,229,1,1,0,0,1,0,0
57.95,50.67,25.33,8,248,1,0,0,0,1,0,0
61.7,34,23.67,8,136,1,0,0,0,0,0,0
34.99,12,0,8,93,1,0,0,0,0,0,0
167.15,54.33,19.33,11,39,1,0,0,0,0,0,0
96.42,25.33,5,21,176,1,0,0,0,0,0,0
21,33,2.33,8,218,1,1,0,0,1,0,0
46.97,41.33,5.33,25,375,1,0,0,0,1,0,0
34.09,12.33,4.33,6,189,1,1,0,0,1,0,0
74.87,24,8,28,281,1,0,0,0,0,0,0
103.33,106.67,31,7,205,1,1,0,1,1,0,0
77.96,42.33,9,29,291,1,0,0,0,0,0,0
52.32,11.33,2.67,28,392,1,0,0,0,1,0,0
29.99,0,0,49,523,1,0,0,0,0,0,0
59.78,4.67,1,12,110,1,0,0,0,0,0,0
105.04,35.67,4,7,18,1,0,0,0,0,0,0
54.91,30,13.67,30,250,0,0,0,0,1,0,0
